date,city,precipitation
2022-07-11,NYC,0.0
2022-07-12,NYC,0.0
2022-07-13,NYC,0.0
2022-07-14,NYC,0.0014285714285714286
2022-07-15,NYC,0.037142857142857144
2022-07-16,NYC,0.18833333333333335
2022-07-17,NYC,0.15833333333333335
2022-07-18,NYC,0.38333333333333336
2022-07-19,NYC,0.8116666666666666
2022-07-20,NYC,0.0
2022-07-21,NYC,0.065
2022-07-22,NYC,0.2366666666666667
2022-07-23,NYC,0.0016666666666666668
2022-07-24,NYC,0.0
2022-07-25,NYC,0.225
2022-07-26,NYC,0.07166666666666667
2022-07-27,NYC,0.0
2022-07-28,NYC,0.15166666666666667
2022-07-29,NYC,0.016666666666666666
2022-07-30,NYC,0.008333333333333333
2022-07-31,NYC,0.0
2022-08-01,NYC,0.3133333333333333
2022-08-02,NYC,0.022857142857142857
2022-08-03,NYC,0.0
2022-08-04,NYC,0.0
2022-08-05,NYC,0.0
2022-08-06,NYC,0.0
2022-08-07,NYC,0.028333333333333335
2022-08-08,NYC,0.0
2022-08-09,NYC,0.04
2022-08-10,NYC,0.07166666666666667
2022-08-11,NYC,0.10333333333333333
2022-08-12,NYC,0.04
2022-08-13,NYC,0.0
2022-08-14,NYC,0.0
2022-08-15,NYC,0.0
2022-08-16,NYC,0.0
2022-08-17,NYC,0.06714285714285714
2022-08-18,NYC,0.03142857142857143
2022-08-19,NYC,0.0
2022-08-20,NYC,0.0
2022-08-21,NYC,0.03428571428571429
2022-08-22,NYC,0.037142857142857144
2022-08-23,NYC,0.09428571428571429
2022-08-24,NYC,0.0
2022-08-25,NYC,0.0
2022-08-26,NYC,0.043333333333333335
2022-08-27,NYC,0.06571428571428571
2022-08-28,NYC,0.0
2022-08-29,NYC,0.0
2022-08-30,NYC,0.04833333333333333
2022-08-31,NYC,0.06166666666666667
2022-09-01,NYC,0.0
2022-09-02,NYC,0.0
2022-09-03,NYC,0.0
2022-09-04,NYC,0.004285714285714286
2022-09-05,NYC,0.011428571428571429
2022-09-06,NYC,0.5542857142857143
2022-09-07,NYC,0.2871428571428572
2022-09-08,NYC,0.002857142857142857
2022-09-09,NYC,0.0
2022-09-10,NYC,0.0
2022-09-11,NYC,0.09142857142857143
2022-09-12,NYC,0.31857142857142856
2022-09-13,NYC,0.41571428571428576
2022-09-14,NYC,0.015714285714285715
2022-09-15,NYC,0.0
2022-09-16,NYC,0.0
2022-09-17,NYC,0.0
2022-09-18,NYC,0.0
2022-09-19,NYC,0.025714285714285717
2022-09-20,NYC,0.06285714285714286
2022-09-21,NYC,0.0
2022-09-22,NYC,0.19142857142857142
2022-09-23,NYC,0.2557142857142857
2022-09-24,NYC,0.0014285714285714286
2022-09-25,NYC,0.2885714285714286
2022-09-26,NYC,0.22
2022-09-27,NYC,0.005714285714285714
2022-09-28,NYC,0.0
2022-09-29,NYC,0.0
2022-09-30,NYC,0.0
2022-10-01,NYC,0.5233333333333333
2022-10-02,NYC,0.08
2022-10-03,NYC,0.35333333333333333
2022-10-04,NYC,1.5385714285714285
2022-10-05,NYC,0.48571428571428577
2022-10-06,NYC,0.24
2022-10-07,NYC,0.0
2022-10-08,NYC,0.05714285714285715
2022-10-09,NYC,0.0
2022-10-10,NYC,0.0
2022-10-11,NYC,0.0014285714285714286
2022-10-12,NYC,0.0
2022-10-13,NYC,0.43571428571428567
2022-10-14,NYC,0.9542857142857143
2022-10-15,NYC,0.0
2022-10-16,NYC,0.0
2022-10-17,NYC,0.13285714285714287
2022-10-18,NYC,0.14142857142857143
2022-10-19,NYC,0.0
2022-10-20,NYC,0.0
2022-10-21,NYC,0.0
2022-10-22,NYC,0.0
2022-10-23,NYC,0.008571428571428572
2022-10-24,NYC,0.25
2022-10-25,NYC,0.14714285714285716
2022-10-26,NYC,0.004285714285714286
2022-10-27,NYC,0.002857142857142857
2022-10-28,NYC,0.0
2022-10-29,NYC,0.0
2022-10-30,NYC,0.0
2022-10-31,NYC,0.03142857142857143
2022-11-01,NYC,0.22428571428571428
2022-11-02,NYC,0.006666666666666667
2022-11-03,NYC,0.0
2022-11-04,NYC,0.002857142857142857
2022-11-05,NYC,0.0
2022-11-06,NYC,0.0014285714285714286
2022-11-07,NYC,0.0
2022-11-08,NYC,0.0
2022-11-09,NYC,0.0
2022-11-10,NYC,0.0
2022-11-11,NYC,0.26142857142857145
2022-11-12,NYC,0.5457142857142857
2022-11-13,NYC,0.07142857142857142
2022-11-14,NYC,0.03428571428571429
2022-11-15,NYC,0.18857142857142858
2022-11-16,NYC,0.5014285714285714
2022-11-17,NYC,0.0
2022-11-18,NYC,0.0014285714285714286
2022-11-19,NYC,0.002857142857142857
2022-11-20,NYC,0.0
2022-11-21,NYC,0.0
2022-11-22,NYC,0.0
2022-11-23,NYC,0.0
2022-11-24,NYC,0.0
2022-11-25,NYC,0.014285714285714287
2022-11-26,NYC,0.025714285714285714
2022-11-27,NYC,0.2557142857142857
2022-11-28,NYC,0.32285714285714284
2022-11-29,NYC,0.0014285714285714286
2022-11-30,NYC,0.17285714285714285
2022-12-01,NYC,0.34142857142857147
2022-12-02,NYC,0.0014285714285714286
2022-12-03,NYC,0.15571428571428572
2022-12-04,NYC,0.20857142857142857
2022-12-05,NYC,0.0
2022-12-06,NYC,0.26571428571428574
2022-12-07,NYC,0.8628571428571429
2022-12-08,NYC,0.04285714285714286
2022-12-09,NYC,0.0014285714285714286
2022-12-10,NYC,0.0
2022-12-11,NYC,0.07142857142857142
2022-12-12,NYC,0.04714285714285714
2022-12-13,NYC,0.0
2022-12-14,NYC,0.0
2022-12-15,NYC,0.21428571428571427
2022-12-16,NYC,0.79
2022-12-17,NYC,0.15833333333333333
2022-12-18,NYC,0.0014285714285714286
2022-12-19,NYC,0.0
2022-12-20,NYC,0.0
2022-12-21,NYC,0.0
2022-12-22,NYC,0.07333333333333335
2022-12-23,NYC,0.7333333333333334
2022-12-24,NYC,0.07571428571428572
2022-12-25,NYC,0.0
2022-12-26,NYC,0.0
2022-12-27,NYC,0.0
2022-12-28,NYC,0.0
2022-12-29,NYC,0.0
2022-12-30,NYC,0.0
2022-12-31,NYC,0.1242857142857143
2023-01-01,NYC,0.2057142857142857
2023-01-02,NYC,0.008571428571428572
2023-01-03,NYC,0.16428571428571428
2023-01-04,NYC,0.18166666666666667
2023-01-05,NYC,0.07714285714285715
2023-01-06,NYC,0.18833333333333335
2023-01-07,NYC,0.028333333333333335
2023-01-08,NYC,0.0
2023-01-09,NYC,0.015714285714285715
2023-01-10,NYC,0.0
2023-01-11,NYC,0.0
2023-01-12,NYC,0.10571428571428572
2023-01-13,NYC,0.21
2023-01-14,NYC,0.013333333333333334
2023-01-15,NYC,0.0
2023-01-16,NYC,0.0
2023-01-17,NYC,0.0
2023-01-18,NYC,0.015
2023-01-19,NYC,0.35571428571428576
2023-01-20,NYC,0.6071428571428571
2023-01-21,NYC,0.004285714285714286
2023-01-22,NYC,0.1842857142857143
2023-01-23,NYC,0.5071428571428571
2023-01-24,NYC,0.07428571428571429
2023-01-25,NYC,0.4028571428571429
2023-01-26,NYC,0.9685714285714286
2023-01-27,NYC,0.002857142857142857
2023-01-28,NYC,0.005714285714285714
2023-01-29,NYC,0.0
2023-01-30,NYC,0.0
2023-01-31,NYC,0.024285714285714282
2023-02-01,NYC,0.02666666666666667
2023-02-02,NYC,0.0
2023-02-03,NYC,0.0
2023-02-04,NYC,0.0
2023-02-05,NYC,0.0
2023-02-06,NYC,0.0
2023-02-07,NYC,0.01
2023-02-08,NYC,0.041666666666666664
2023-02-09,NYC,0.0014285714285714286
2023-02-10,NYC,0.0
2023-02-11,NYC,0.0
2023-02-12,NYC,0.025714285714285717
2023-02-13,NYC,0.032857142857142856
2023-02-14,NYC,0.0
2023-02-15,NYC,0.0
2023-02-16,NYC,0.02428571428571429
2023-02-17,NYC,0.16428571428571428
2023-02-18,NYC,0.16714285714285712
2023-02-19,NYC,0.0014285714285714286
2023-02-20,NYC,0.002857142857142857
2023-02-21,NYC,0.12285714285714286
2023-02-22,NYC,0.08
2023-02-23,NYC,0.11714285714285713
2023-02-24,NYC,0.032857142857142856
2023-02-25,NYC,0.0
2023-02-26,NYC,0.005
2023-02-27,NYC,0.09833333333333333
2023-02-28,NYC,0.40499999999999997
2023-03-01,NYC,0.023333333333333334
2023-03-02,NYC,0.018571428571428572
2023-03-03,NYC,0.038571428571428576
2023-03-04,NYC,0.8971428571428571
2023-03-05,NYC,0.002857142857142857
2023-03-06,NYC,0.0
2023-03-07,NYC,0.04
2023-03-08,NYC,0.0071428571428571435
2023-03-09,NYC,0.0
2023-03-10,NYC,0.10428571428571429
2023-03-11,NYC,0.5142857142857143
2023-03-12,NYC,0.02
2023-03-13,NYC,0.26571428571428574
2023-03-14,NYC,0.7299999999999999
2023-03-15,NYC,0.09285714285714286
2023-03-16,NYC,0.002857142857142857
2023-03-17,NYC,0.0
2023-03-18,NYC,0.018571428571428572
2023-03-19,NYC,0.0
2023-03-20,NYC,0.0
2023-03-21,NYC,0.0
2023-03-22,NYC,0.0
2023-03-23,NYC,0.028333333333333332
2023-03-24,NYC,0.07428571428571429
2023-03-25,NYC,0.045714285714285714
2023-03-26,NYC,0.09999999999999999
2023-03-27,NYC,0.09333333333333332
2023-03-28,NYC,0.12571428571428572
2023-03-29,NYC,0.011428571428571429
2023-03-30,NYC,0.01
2023-03-31,NYC,0.0
2023-04-01,NYC,0.19499999999999998
2023-04-02,NYC,0.16166666666666665
2023-04-03,NYC,0.0014285714285714286
2023-04-04,NYC,0.0
2023-04-05,NYC,0.0014285714285714286
2023-04-06,NYC,0.014285714285714287
2023-04-07,NYC,0.04285714285714286
2023-04-08,NYC,0.0014285714285714286
2023-04-09,NYC,0.0
2023-04-10,NYC,0.0
2023-04-11,NYC,0.0
2023-04-12,NYC,0.0
2023-04-13,NYC,0.0
2023-04-14,NYC,0.0
2023-04-15,NYC,0.008
2023-04-16,NYC,0.02
2023-04-17,NYC,0.011428571428571429
2023-04-18,NYC,0.005714285714285714
2023-04-19,NYC,0.0
2023-04-20,NYC,0.0
2023-04-21,NYC,0.0
2023-04-22,NYC,0.24285714285714288
2023-04-23,NYC,1.3171428571428572
2023-04-24,NYC,0.15142857142857144
2023-04-25,NYC,0.0
2023-04-26,NYC,0.0
2023-04-27,NYC,0.008571428571428572
2023-04-28,NYC,0.11571428571428573
2023-04-29,NYC,1.5185714285714287
2023-04-30,NYC,1.1400000000000001
2023-05-01,NYC,0.7471428571428572
2023-05-02,NYC,0.09714285714285716
2023-05-03,NYC,0.09285714285714286
2023-05-04,NYC,0.09571428571428572
2023-05-05,NYC,0.037142857142857144
2023-05-06,NYC,0.0014285714285714286
2023-05-07,NYC,0.004285714285714286
2023-05-08,NYC,0.018571428571428572
2023-05-09,NYC,0.0
2023-05-10,NYC,0.0
2023-05-11,NYC,0.0
2023-05-12,NYC,0.0
2023-05-13,NYC,0.0
2023-05-14,NYC,0.0
2023-05-15,NYC,0.0
2023-05-16,NYC,0.0
2023-05-17,NYC,0.0
2023-05-18,NYC,0.0
2023-05-19,NYC,0.0
2023-05-20,NYC,0.6466666666666666
2023-05-21,NYC,0.8242857142857142
2023-05-22,NYC,0.0
2023-05-23,NYC,0.0
2023-05-24,NYC,0.015
2023-05-25,NYC,0.017142857142857144
2023-05-26,NYC,0.0
2023-05-27,NYC,0.0
2023-05-28,NYC,0.0
2023-05-29,NYC,0.0
2023-05-30,NYC,0.0
2023-05-31,NYC,0.0
2023-06-01,NYC,0.0
2023-06-02,NYC,0.043333333333333335
2023-06-03,NYC,0.0
2023-06-04,NYC,0.0
2023-06-05,NYC,0.0
2023-06-06,NYC,0.04666666666666667
2023-06-07,NYC,0.055
2023-06-08,NYC,0.0
2023-06-09,NYC,0.01
2023-06-10,NYC,0.025000000000000005
2023-06-11,NYC,0.024285714285714282
2023-06-12,NYC,0.11714285714285715
2023-06-13,NYC,0.16142857142857142
2023-06-14,NYC,0.08
2023-06-15,NYC,0.16999999999999998
2023-06-16,NYC,0.10000000000000002
2023-06-17,NYC,0.13833333333333334
2023-06-18,NYC,0.04833333333333334
2023-06-19,NYC,0.0
2023-06-20,NYC,0.0
2023-06-21,NYC,0.0
2023-06-22,NYC,0.01
2023-06-23,NYC,0.015714285714285715
2023-06-24,NYC,0.12714285714285714
2023-06-25,NYC,0.038571428571428576
2023-06-26,NYC,0.1357142857142857
2023-06-27,NYC,0.19999999999999998
2023-06-28,NYC,0.11142857142857143
2023-06-29,NYC,0.10714285714285714
2023-06-30,NYC,0.002857142857142857
2023-07-01,NYC,0.0
2023-07-02,NYC,0.29714285714285715
2023-07-03,NYC,0.17142857142857143
2023-07-04,NYC,0.2057142857142857
2023-07-05,NYC,0.002857142857142857
2023-07-06,NYC,0.0
2023-07-07,NYC,0.0
2023-07-08,NYC,0.0
2023-07-09,NYC,0.25285714285714284
2023-07-10,NYC,0.5014285714285714
2023-07-11,NYC,0.0
2023-07-12,NYC,0.0
2023-07-13,NYC,0.0
2023-07-14,NYC,0.09142857142857141
2023-07-15,NYC,0.12285714285714286
2023-07-16,NYC,0.9614285714285715
2023-07-17,NYC,0.22
2023-07-18,NYC,0.33285714285714285
2023-07-19,NYC,0.4785714285714286
2023-07-20,NYC,0.06142857142857143
2023-07-21,NYC,0.12714285714285714
2023-07-22,NYC,0.022857142857142857
2023-07-23,NYC,0.0
2023-07-24,NYC,0.0
2023-07-25,NYC,0.11714285714285715
2023-07-26,NYC,0.19999999999999998
2023-07-27,NYC,0.055714285714285716
2023-07-28,NYC,0.044
2023-07-29,NYC,0.242
2023-07-30,NYC,0.184
2023-07-31,NYC,0.0
2023-08-01,NYC,0.002857142857142857
2023-08-02,NYC,0.0
2023-08-03,NYC,0.0
2023-08-04,NYC,0.0
2023-08-05,NYC,0.014285714285714287
2023-08-06,NYC,0.0
2023-08-07,NYC,0.6142857142857142
2023-08-08,NYC,0.13999999999999999
2023-08-09,NYC,0.0
2023-08-10,NYC,0.19142857142857145
2023-08-11,NYC,0.16714285714285712
2023-08-12,NYC,0.024999999999999998
2023-08-13,NYC,0.8449999999999999
2023-08-14,NYC,0.002857142857142857
2023-08-15,NYC,0.51
2023-08-16,NYC,0.5871428571428572
2023-08-17,NYC,0.014285714285714287
2023-08-18,NYC,0.4042857142857143
2023-08-19,NYC,0.011428571428571429
2023-08-20,NYC,0.0
2023-08-21,NYC,0.0
2023-08-22,NYC,0.0
2023-08-23,NYC,0.0
2023-08-24,NYC,0.02666666666666667
2023-08-25,NYC,0.46166666666666667
2023-08-26,NYC,0.33142857142857146
2023-08-27,NYC,0.33
2023-08-28,NYC,0.0
2023-08-29,NYC,0.0
2023-08-30,NYC,0.08571428571428573
2023-08-31,NYC,0.13142857142857142
2023-09-01,NYC,0.0
2023-09-02,NYC,0.0
2023-09-03,NYC,0.0
2023-09-04,NYC,0.0
2023-09-05,NYC,0.0
2023-09-06,NYC,0.0
2023-09-07,NYC,0.0
2023-09-08,NYC,0.03142857142857143
2023-09-09,NYC,0.031428571428571424
2023-09-10,NYC,0.4742857142857143
2023-09-11,NYC,0.83
2023-09-12,NYC,0.10142857142857142
2023-09-13,NYC,0.08142857142857142
2023-09-14,NYC,0.10714285714285714
2023-09-15,NYC,0.0
2023-09-16,NYC,0.0
2023-09-17,NYC,0.03
2023-09-18,NYC,0.6071428571428571
2023-09-19,NYC,0.49142857142857144
2023-09-20,NYC,0.0
2023-09-21,NYC,0.0
2023-09-22,NYC,0.0
2023-09-23,NYC,0.3628571428571429
2023-09-24,NYC,0.7700000000000001
2023-09-25,NYC,0.5557142857142857
2023-09-26,NYC,0.22428571428571428
2023-09-27,NYC,0.03428571428571429
2023-09-28,NYC,0.16285714285714287
2023-09-29,NYC,3.1914285714285713
2023-09-30,NYC,2.1757142857142857
2023-10-01,NYC,0.055714285714285716
2023-10-02,NYC,0.0
2023-10-03,NYC,0.0
2023-10-04,NYC,0.0
2023-10-05,NYC,0.0
2023-10-06,NYC,0.022857142857142857
2023-10-07,NYC,0.4957142857142857
2023-10-08,NYC,0.7028571428571428
2023-10-09,NYC,0.0014285714285714286
2023-10-10,NYC,0.002857142857142857
2023-10-11,NYC,0.0014285714285714286
2023-10-12,NYC,0.0
2023-10-13,NYC,0.0
2023-10-14,NYC,0.3416666666666666
2023-10-15,NYC,0.395
2023-10-16,NYC,0.0016666666666666668
2023-10-17,NYC,0.0014285714285714286
2023-10-18,NYC,0.0
2023-10-19,NYC,0.0
2023-10-20,NYC,0.2871428571428571
2023-10-21,NYC,0.4428571428571429
2023-10-22,NYC,0.24
2023-10-23,NYC,0.0
2023-10-24,NYC,0.0014285714285714286
2023-10-25,NYC,0.0
2023-10-26,NYC,0.0
2023-10-27,NYC,0.0
2023-10-28,NYC,0.0
2023-10-29,NYC,0.11857142857142856
2023-10-30,NYC,0.5442857142857143
2023-10-31,NYC,0.027142857142857142
2023-11-01,NYC,0.05142857142857143
2023-11-02,NYC,0.0071428571428571435
2023-11-03,NYC,0.0
2023-11-04,NYC,0.0
2023-11-05,NYC,0.002857142857142857
2023-11-06,NYC,0.0
2023-11-07,NYC,0.06142857142857143
2023-11-08,NYC,0.0
2023-11-09,NYC,0.0
2023-11-10,NYC,0.0
2023-11-11,NYC,0.0
2023-11-12,NYC,0.0
2023-11-13,NYC,0.0
2023-11-14,NYC,0.0
2023-11-15,NYC,0.0
2023-11-16,NYC,0.0
2023-11-17,NYC,0.0014285714285714286
2023-11-18,NYC,0.005
2023-11-19,NYC,0.0
2023-11-20,NYC,0.0
2023-11-21,NYC,0.19285714285714287
2023-11-22,NYC,1.3685714285714285
2023-11-23,NYC,0.002857142857142857
2023-11-24,NYC,0.0
2023-11-25,NYC,0.0
2023-11-26,NYC,0.11142857142857143
2023-11-27,NYC,0.2814285714285714
2023-11-28,NYC,0.0
2023-11-29,NYC,0.0
2023-11-30,NYC,0.0
2023-12-01,NYC,0.19285714285714287
2023-12-02,NYC,0.27571428571428575
2023-12-03,NYC,0.33999999999999997
2023-12-04,NYC,0.2333333333333333
2023-12-05,NYC,0.0014285714285714286
2023-12-06,NYC,0.0
2023-12-07,NYC,0.0014285714285714286
2023-12-08,NYC,0.0
2023-12-09,NYC,0.0
2023-12-10,NYC,0.9585714285714285
2023-12-11,NYC,2.0785714285714287
2023-12-12,NYC,0.0071428571428571435
2023-12-13,NYC,0.0014285714285714286
2023-12-14,NYC,0.0
2023-12-15,NYC,0.0
2023-12-16,NYC,0.0
2023-12-17,NYC,0.06285714285714286
2023-12-18,NYC,1.5671428571428572
2023-12-19,NYC,0.2785714285714286
2023-12-20,NYC,0.0
2023-12-21,NYC,0.0
2023-12-22,NYC,0.0
2023-12-23,NYC,0.0
2023-12-24,NYC,0.022857142857142857
2023-12-25,NYC,0.0014285714285714286
2023-12-26,NYC,0.002857142857142857
2023-12-27,NYC,0.08571428571428572
2023-12-28,NYC,1.7785714285714285
2023-12-29,NYC,0.07857142857142858
2023-12-30,NYC,0.0014285714285714286
2023-12-31,NYC,0.0
